,year,navarea_i,navarea_ii,navarea_iii,navarea_iv,navarea_ix,navarea_v,navarea_vi,navarea_vii,navarea_viii,navarea_x,navarea_xi,navarea_xii,navarea_xiii,navarea_xiv,navarea_xv,navarea_xvi,poverty_percentage,attacks,math_benchmark_percent,reading_benchmark_percent,sea_law_adoption,R&D_proportion_of_GDP,full_time_researchers_per_million,high_risk
3213,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.0,40,0.0,0.0,0.0,25.0,10.0,1
3217,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,17,0.0,0.0,0.0,0.0704,69.13831,1
3218,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,95.0,2.14058,1307.12128,1
3219,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,100.0,2.14058,1307.12128,1
3220,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.1,10,0.0,0.0,0.0,0.78577,221.38592,0
3221,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,3,0.0,0.0,0.0,25.0,10.0,0
3224,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6,621,28.1363,30.09174,0.0,0.22633,215.99355,1
3225,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,58.50222,54.1672,60.0,1.04086,2184.7224,1
3226,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,58.50222,54.1672,67.0,1.04086,2184.7224,1
3227,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6,621,28.1363,30.09174,0.0,0.22633,215.99355,1
3230,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9,40,34.6132,50.09685,50.0,0.23462,88.0191,1
3231,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9,40,34.6132,50.09685,0.0,0.23462,88.0191,1
3233,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.5,71,39.5,38.3,0.0,0.65282,252.70392,1
3234,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7,94,14.15759,19.37729,70.0,0.15683,105.68078,1
3235,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7,94,14.15759,19.37729,100.0,0.15683,105.68078,1
3236,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,40,25.4186,40.12246,0.0,0.12715,10.0,1
3237,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,40,25.4186,40.12246,0.0,0.12715,10.0,1
3238,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3239,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,33,0.0,0.0,0.0,25.0,32.5349,1
3240,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6,621,28.1363,30.09174,0.0,0.22633,215.99355,1
3241,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3244,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6,621,28.1363,30.09174,0.0,0.22633,215.99355,1
3245,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,58.50222,54.1672,60.0,1.04086,2184.7224,1
3246,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,58.50222,54.1672,67.0,1.04086,2184.7224,1
3251,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3252,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.7,11,0.0,0.0,0.0,0.31312,42.96538,0
3253,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3259,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,14,0.0,0.0,0.0,25.0,10.0,0
3260,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,130,0.0,0.0,0.0,0.13223,38.78981,1
3262,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,40,33.71327,57.16047,50.0,0.26694,89.36161,1
3263,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,40,33.71327,57.16047,0.0,0.26694,89.36161,1
3264,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,10,9.45183,27.86454,0.0,25.0,10.0,0
3266,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3267,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3268,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
3269,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3270,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3272,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,19,0.0,0.0,0.0,0.12028,10.0,1
3273,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,7,0.0,0.0,0.0,25.0,10.0,0
3274,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3275,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,90.0,25.0,10.0,1
3276,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,100.0,25.0,10.0,1
3277,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3278,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3279,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3280,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3281,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3282,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3283,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4,21,31.90613,50.04612,0.0,1.16038,887.67844,1
3284,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,5,47.74702,57.5194,0.0,0.08399,566.97051,0
3286,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,95.0,2.14058,1307.12128,1
3287,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,100.0,2.14058,1307.12128,1
3288,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6,621,28.1363,30.09174,0.0,0.22633,215.99355,1
3291,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40,33.71327,57.16047,50.0,0.24286,88.0191,1
3292,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40,33.71327,57.16047,0.0,0.24286,88.0191,1
3294,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3298,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3304,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3305,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3306,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3309,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3310,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3311,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3312,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,21.24353,34.74443,87.0,0.14714,39.10899,0
3313,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,21.24353,34.74443,100.0,0.14714,39.10899,0
3314,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,10,9.45183,27.86454,0.0,25.0,10.0,0
3315,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3316,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,83.26803,81.93602,0.0,1.98308,4887.21604,0
3317,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3318,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3319,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12,4.84779,0.0,0.0,0.37655,89.11206,0
3320,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.0,40,0.0,0.0,0.0,25.0,10.0,1
3321,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3325,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3327,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3328,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.8,3,10.63765,29.94714,0.0,0.02957,14.07038,0
3329,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.4,6,15.43761,29.69789,0.0,0.03994,34.68019,0
3330,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.6,19,0.0,0.0,0.0,25.0,10.0,1
3331,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3332,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3333,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3334,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3335,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3336,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3337,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3338,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3339,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.6,19,0.0,0.0,0.0,25.0,10.0,1
3345,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3346,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
3347,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
3348,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,1,84.53711,86.34297,93.0,3.98704,7086.44637,0
3349,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,1,84.53711,86.34297,100.0,3.98704,7086.44637,0
3350,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,19,0.0,0.0,0.0,0.12028,10.0,1
3351,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,130,0.0,0.0,0.0,0.13223,38.78981,1
3353,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,14,0.0,0.0,0.0,25.0,10.0,0
3354,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.4,21,31.90613,50.04612,0.0,1.16038,887.67844,1
3355,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7,9,18.81942,35.68967,87.0,0.14714,39.10899,0
3356,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7,9,18.81942,35.68967,100.0,0.14714,39.10899,0
3357,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3358,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1,0.0,0.0,0.0,25.0,10.0,0
3359,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,130,0.0,0.0,0.0,0.13223,38.78981,1
3361,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,14,0.0,0.0,0.0,25.0,10.0,0
3365,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7,94,14.15759,19.37729,70.0,0.15683,105.68078,1
3366,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7,94,14.15759,19.37729,100.0,0.15683,105.68078,1
3370,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3372,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3374,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3375,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3376,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3381,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3382,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,12,0.0,0.0,65.0,25.0,10.0,0
3383,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,12,0.0,0.0,67.0,25.0,10.0,0
3384,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,19,0.0,0.0,0.0,0.12028,10.0,1
3385,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,8,70.62118,81.00955,0.0,2.81741,4412.43542,0
3386,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
3387,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
3388,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3389,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.0,3,11.1165,0.0,0.0,0.81516,10.0,0
3390,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,90.0,25.0,10.0,1
3391,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,100.0,25.0,10.0,1
3392,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3393,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12,4.84779,0.0,0.0,0.37655,89.11206,0
3394,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40,33.71327,57.16047,50.0,0.24286,88.0191,1
3395,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40,33.71327,57.16047,0.0,0.24286,88.0191,1
3398,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,76.23528,82.76737,85.0,1.31928,4367.73282,0
3399,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,76.23528,82.76737,100.0,1.31928,4367.73282,0
3403,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
3404,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
3405,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3407,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3408,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3409,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,14,0.0,0.0,0.0,25.0,10.0,0
3410,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.6,19,0.0,0.0,0.0,25.0,10.0,1
3412,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3413,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
3414,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
3415,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3416,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3417,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,4,0.0,0.0,37.0,25.0,10.0,0
3418,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,4,0.0,0.0,67.0,25.0,10.0,0
3420,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3421,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,10,9.45183,27.86454,0.0,25.0,10.0,0
3422,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,90.0,25.0,10.0,1
3423,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,100.0,25.0,10.0,1
3424,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
3425,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
3428,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,21.24353,34.74443,87.0,0.14714,39.10899,0
3429,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,21.24353,34.74443,100.0,0.14714,39.10899,0
3430,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3431,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3432,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,74,80.89702,86.15665,0.0,0.52674,707.74357,1
3433,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3434,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,130,0.0,0.0,0.0,0.13223,38.78981,1
3435,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3436,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12,4.84779,0.0,0.0,0.37655,89.11206,0
3438,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,19,0.0,0.0,0.0,0.12028,10.0,1
3439,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14,76.52206,78.51392,0.0,2.20348,4561.11283,0
3440,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14,76.52206,78.51392,0.0,2.20348,4561.11283,0
3441,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40,33.71327,57.16047,50.0,0.24286,88.0191,1
3442,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40,33.71327,57.16047,0.0,0.24286,88.0191,1
3443,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3444,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3445,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3447,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,95.0,2.11603,1224.7822,1
3448,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,30,78.9,79.6,100.0,2.11603,1224.7822,1
3449,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,40,25.4186,40.12246,0.0,0.12008,10.0,1
3450,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,40,25.4186,40.12246,0.0,0.12008,10.0,1
3451,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.2,621,31.35022,44.62185,0.0,0.24535,178.87539,1
3453,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
3454,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
3455,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3456,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3457,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,74,80.89702,86.15665,0.0,0.44113,678.56047,1
3460,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
3461,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
3462,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,60.0,1.41517,2396.53998,1
3463,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,98,48.24566,47.27839,67.0,1.41517,2396.53998,1
3465,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,74,80.89702,86.15665,0.0,0.52674,707.74357,1
3466,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,43,0.0,0.0,0.0,0.33713,300.25538,1
3470,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,130,0.0,0.0,0.0,0.13223,38.78981,1
3471,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3472,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6,13,0.0,0.0,0.0,25.0,10.0,0
3473,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6,13,0.0,0.0,0.0,25.0,10.0,0
3474,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,15,0.0,0.0,0.0,25.0,10.0,1
3475,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3476,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3477,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,621,31.35022,44.62185,0.0,0.23805,215.19041,1
3478,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,90.0,25.0,10.0,1
3479,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,105,57.0,54.0,100.0,25.0,10.0,1
3480,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40,33.71327,57.16047,50.0,0.24286,88.0191,1
3481,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,40,33.71327,57.16047,0.0,0.24286,88.0191,1
3482,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14,76.52206,78.51392,0.0,2.20348,4561.11283,0
3483,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.8,3,10.63765,29.94714,0.0,0.02957,14.07038,0
3484,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.7,11,0.0,0.0,0.0,0.31312,42.96538,0
3485,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
3486,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,100.0,0.15683,105.68078,1
3487,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,12,0.0,0.0,65.0,25.0,10.0,0
3488,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.0,12,0.0,0.0,67.0,25.0,10.0,0
3490,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,73,0.0,0.0,0.0,25.0,10.0,1
3491,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,94,14.15759,0.0,70.0,0.15683,105.68078,1
