,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Sex,Type of skill,Units
95415,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,13.09773,2019,Statistics Belgium (Statbel),,C,G,FEMALE,SOFT,PERCENT
95416,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,25.01315,2019,Statistics Belgium (Statbel),,C,G,MALE,SOFT,PERCENT
95417,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,57.49345,2019,Statistics Belgium (Statbel),,C,G,BOTHSEX,TRAF,PERCENT
95418,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,54.07963,2019,Statistics Belgium (Statbel),,C,G,FEMALE,TRAF,PERCENT
95419,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,57.07991,2019,Direction Générale Statistique - Statistics Belgium,,C,G,BOTHSEX,CMFL,PERCENT
95420,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,4.47006,2019,Statistics Belgium (Statbel),,C,G,BOTHSEX,PCPR,PERCENT
95421,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,54.11839,2019,Statistics Belgium (Statbel),,C,G,FEMALE,COPA,PERCENT
95422,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,7.25865,2019,Statistics Belgium (Statbel),,C,G,MALE,PCPR,PERCENT
95423,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,57.07464,2019,Statistics Belgium (Statbel),,C,G,BOTHSEX,COPA,PERCENT
95424,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,50.17692,2019,Statistics Belgium (Statbel),,C,G,MALE,ARSP,PERCENT
95425,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,1.69708,2019,Statistics Belgium (Statbel),,C,G,FEMALE,PCPR,PERCENT
95426,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,60.92649,2019,Statistics Belgium (Statbel),,C,G,MALE,TRAF,PERCENT
95427,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,34.20219,2019,Statistics Belgium (Statbel),,C,G,BOTHSEX,EPRS,PERCENT
95428,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,32.77314,2019,Statistics Belgium (Statbel),,C,G,FEMALE,EPRS,PERCENT
95429,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,35.63928,2019,Statistics Belgium (Statbel),,C,G,MALE,EPRS,PERCENT
95430,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",56,Belgium,2019,19.03871,2019,Statistics Belgium (Statbel),,C,G,BOTHSEX,SOFT,PERCENT
95431,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,56.43204,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,TRAF,PERCENT
95432,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,61.51488,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,CMFL,PERCENT
95433,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,57.95128,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,CMFL,PERCENT
95434,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,10.67309,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,EPRS,PERCENT
95435,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,25.87817,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,COPA,PERCENT
95436,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,19.90068,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,SOFT,PERCENT
95437,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,30.68018,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,COPA,PERCENT
95438,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,3.27579,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,PCPR,PERCENT
95439,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,1.0229,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,PCPR,PERCENT
95440,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,63.43982,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,TRAF,PERCENT
95441,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,9.01728,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,ARSP,PERCENT
95442,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,12.45847,2017,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,EPRS,PERCENT
95443,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,59.74172,2017,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,TRAF,PERCENT
95444,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,14.45337,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,EPRS,PERCENT
95445,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,9.29936,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,ARSP,PERCENT
95446,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,2.08691,2017,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,PCPR,PERCENT
95447,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,9.16614,2017,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,ARSP,PERCENT
95448,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,28.14609,2017,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,COPA,PERCENT
95449,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,24.96542,2017,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,SOFT,PERCENT
95450,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,22.29269,2017,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,SOFT,PERCENT
95451,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2017,59.63432,2017,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,CMFL,PERCENT
95452,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,3.46017,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,PCPR,PERCENT
95453,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,51.43541,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,TRAF,PERCENT
95454,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,11.0905,2019,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,EPRS,PERCENT
95455,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,49.02722,2019,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,TRAF,PERCENT
95456,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,46.93722,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,TRAF,PERCENT
95457,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,13.21634,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,EPRS,PERCENT
95458,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,7.52968,2019,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,ARSP,PERCENT
95459,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,44.59803,2019,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,CMFL,PERCENT
95460,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,2.13639,2019,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,PCPR,PERCENT
95461,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,26.12354,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,COPA,PERCENT
95462,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,26.12795,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,EMAIL,PERCENT
95463,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,34.66806,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,EMAIL,PERCENT
95464,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,30.09595,2019,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,EMAIL,PERCENT
95465,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,6.28157,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,ARSP,PERCENT
95466,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,22.46445,2019,Agency for Statistics of Bosnia and Herzegovina,,C,G,BOTHSEX,COPA,PERCENT
95467,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,46.02169,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,CMFL,PERCENT
95468,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,43.36247,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,CMFL,PERCENT
95469,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,19.28883,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,COPA,PERCENT
95470,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,9.24555,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,EPRS,PERCENT
95471,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,0.98752,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,FEMALE,PCPR,PERCENT
95472,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",70,Bosnia and Herzegovina,2019,8.9678,2019,Agency for statistics of Bosnia and Herzegovina,,C,G,MALE,ARSP,PERCENT
95473,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",72,Botswana,2014,29.0541,2014,Statistics Botswana,,C,G,FEMALE,COPA,PERCENT
95474,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",72,Botswana,2014,9.23093,2014,Statistics Botswana,,C,G,FEMALE,EPRS,PERCENT
95475,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",72,Botswana,2014,31.27148,2014,Statistics Botswana,,C,G,BOTHSEX,COPA,PERCENT
95476,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",72,Botswana,2014,19.65811,2014,Statistics Botswana,,C,G,BOTHSEX,ARSP,PERCENT
95477,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",72,Botswana,2014,16.44127,2014,Statistics Botswana,,C,G,FEMALE,INST,PERCENT
95478,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",72,Botswana,2014,27.89313,2014,Statistics Botswana,,C,G,MALE,TRAF,PERCENT
95479,4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",72,Botswana,2014,21.09288,2014,Statistics Botswana,,C,G,MALE,ARSP,PERCENT
