,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,BasePeriod,Source,FootNote,Nature,Reporting Type,Units
194916,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2009,4.2,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194917,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2010,4.3,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194918,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2011,5.5,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194919,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2012,9.3,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194920,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2013,7.9,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194921,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2014,7.0,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194922,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2015,6.2,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194923,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2016,2.9,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194924,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2017,3.6,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194925,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2018,2.4,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194926,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",64,Bhutan,2019,2.1,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194927,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2006,0.5,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194928,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2007,1.6,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194929,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2008,2.6,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194930,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2009,3.6,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194931,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2010,1.8,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194932,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2011,1.7,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194933,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2012,1.3,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194934,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2013,1.4,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194935,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2014,1.3,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194936,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2015,1.2,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194937,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2016,1.5,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194938,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2017,1.7,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194939,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2018,2.0,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194940,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",68,Bolivia (Plurinational State of),2019,1.5,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194941,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2006,0.4,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194942,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2007,0.3,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194943,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2008,0.9,2008,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194944,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2009,0.9,2009,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194945,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2010,1.2,2010,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194946,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2011,1.4,2011,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194947,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2012,1.6,2012,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194948,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2013,2.0,2013,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194949,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2014,1.9,2014,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194950,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2015,2.1,2015,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194951,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2016,1.7,2016,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194952,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2017,2.7,2017,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194953,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2018,4.0,2018,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194954,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",70,Bosnia and Herzegovina,2019,5.0,2019,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194955,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",72,Botswana,2006,0.0,2006,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
194956,4,4.b,4.b.1,DC_TOF_SCHIPSL,"Total official flows for scholarships, by recipient countries (millions of constant 2019 United States dollars)",72,Botswana,2007,0.1,2007,2019.0,The Organisation for Economic Co-operation and Development (OECD).,"Gross disbursements; Based on OECD, CRS databased, 2021; Constant 2019 USD million",C,G,CON_USD
