,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Observation Status,Reporting Type,Units
18558,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),275,State of Palestine,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18559,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),276,Germany,2018,4,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Indicator developped upon responses provided by the EU,C,A,G,NUMBER
18560,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),276,Germany,2020,4,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Indicator developped upon responses provided by the EU; Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18561,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),288,Ghana,2018,5,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18562,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),288,Ghana,2020,,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,The figure has not been validated by the national statistical system for global reporting.,,V,G,NUMBER
18563,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),292,Gibraltar,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18564,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),292,Gibraltar,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18565,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),296,Kiribati,2018,,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18566,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),296,Kiribati,2020,2,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18567,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),300,Greece,2018,4,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Indicator developped upon responses provided by the EU,C,A,G,NUMBER
18568,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),300,Greece,2020,4,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Indicator developped upon responses provided by the EU; Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18569,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),304,Greenland,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18570,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),304,Greenland,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18571,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),308,Grenada,2018,,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"A figure was not provided, or the method by which the figure was calculated is unknown",,O,G,NUMBER
18572,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),308,Grenada,2020,4,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18573,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),312,Guadeloupe,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18574,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),312,Guadeloupe,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18575,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),316,Guam,2018,N,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18576,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),316,Guam,2020,N,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,"Not FAO Member State; The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the specific country, and therefore is not reported",N,O,G,NUMBER
18577,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),320,Guatemala,2018,3,2018,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
18578,14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),320,Guatemala,2020,4,2020,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting ,Level of implementation: 1 lowest to 5 highest,C,A,G,NUMBER
