,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,FootNote,Nature,Observation Status,Reporting Type,Units
7272,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),1,World,2016,15448105.40296,2016,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7273,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),1,World,2017,19092431.86631,2017,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7274,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),1,World,2018,23378733.45895,2018,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7275,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),1,World,2019,24494603.85768,2019,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7276,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),1,World,2020,24932086.57583,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7277,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),8,Albania,2020,317.98222,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7278,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),12,Algeria,2020,87.74438,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7279,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),16,American Samoa,2020,8.98072,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7280,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),24,Angola,2020,24.34117,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7281,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),28,Antigua and Barbuda,2020,324.94398,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7282,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),31,Azerbaijan,2020,345.31414,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7283,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),32,Argentina,2020,127449.1888,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7284,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),36,Australia,2020,3035629.909,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7285,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),44,Bahamas,2020,47355.48699,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7286,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),48,Bahrain,2020,94.82012,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7287,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),50,Bangladesh,2020,4530.00261,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7288,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),52,Barbados,2020,10.32125,2020,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7289,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),53,Australia and New Zealand,2000,408504.62654,2000,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
7290,14,14.5,14.5.1,ER_MRN_MARINT,Protected marine area (Exclusive Economic Zones) (square kilometres),53,Australia and New Zealand,2001,492954.33519,2001,,,"Protected Planet: The World Database on Protected Areas (WDPA) [On-line], December, 2018, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).","The Exclusive Economic Zone (EEZ) comprises an area which extends either from the coast, or in federal systems from the seaward boundaries of the constituent states (3 to 12 nautical miles, in most cases) to 200 nautical miles (370 kilometres) off the coa",C,A,G,KMSQ
