,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Sex,Units
200294,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2017,83.63346,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
200295,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2017,85.13164,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
200296,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2017,87.88036,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
200297,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2017,82.3126,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,BOTHSEX,PERCENT
200298,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2017,79.83159,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,BOTHSEX,PERCENT
200299,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2017,85.47911,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
200300,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,80.11436,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,FEMALE,PERCENT
200301,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,77.79883,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,FEMALE,PERCENT
200302,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,86.9976,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,BOTHSEX,PERCENT
200303,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,82.35294,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,MALE,PERCENT
200304,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,86.99983,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,C,G,FEMALE,PERCENT
200305,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,82.04723,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,PERCENT
200306,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,81.45915,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,PERCENT
200307,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,74.79627,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,MALE,PERCENT
200308,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,77.18405,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,MALE,PERCENT
200309,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,83.05119,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,PERCENT
200310,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,76.83204,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,BOTHSEX,PERCENT
200311,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,79.25975,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,BOTHSEX,PERCENT
200312,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,85.7928,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,PERCENT
200313,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,82.66663,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,PERCENT
200314,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",144,Sri Lanka,2018,79.82094,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,PERCENT
200315,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2000,93.7992,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
200316,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2000,90.31886,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200317,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2000,85.19995,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
200318,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2000,90.36916,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
200319,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2000,91.14636,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
200320,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2000,95.7565,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
200321,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2001,89.23438,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200322,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2001,93.49162,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
200323,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2001,95.12001,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
200324,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2001,91.24272,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
200325,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2001,89.33694,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
200326,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2001,77.80323,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
200327,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2002,93.11463,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
200328,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2002,90.92541,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200329,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2002,79.38317,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
200330,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2002,91.0458,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
200331,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2002,91.52645,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
200332,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2002,94.23994,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
200333,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2003,91.00185,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
200334,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2003,65.84077,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
200335,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2003,90.64215,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200336,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2003,94.07361,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
200337,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2004,89.91657,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
200338,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2004,89.82615,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200339,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2004,81.66375,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
200340,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2012,85.74236,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
200341,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2012,75.98057,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
200342,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2012,85.55093,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200343,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2013,86.40816,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200344,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2013,95.05174,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
200345,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2013,86.22131,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
200346,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2013,87.98632,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
200347,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2013,87.87466,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
200348,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2013,87.94528,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
200349,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2014,87.79123,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
200350,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2014,87.91337,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
200351,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2014,87.72097,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
200352,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2014,86.44053,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200353,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,85.81868,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,BOTHSEX,PERCENT
200354,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,85.95842,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,FEMALE,PERCENT
200355,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,79.61881,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PREPRI,E,G,MALE,PERCENT
200356,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,83.32711,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
200357,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,83.33952,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,BOTHSEX,PERCENT
200358,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,87.01833,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,FEMALE,PERCENT
200359,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,87.31839,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,MALE,PERCENT
200360,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,83.35544,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,MALE,PERCENT
200361,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2015,87.12686,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,BOTHSEX,PERCENT
200362,4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",145,Western Asia,2016,81.97468,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,FEMALE,PERCENT
